Restaurant_ID,Restaurant_Name,City,ZipCode,Cuisine_Type,Rating,Description,PHONE_NUMBER,DISCOUNT
1545,Flavors of India,Alappuzha,838228,Punjabi,4.2,Authentic cuisine,1545-1545-1545,10
1546,Namaste Kitchen,Alappuzha,711844,Punjabi,4.7,Authentic cuisine,1546-1546-1546,14
1547,Royal Tandoor,Alappuzha,999416,Punjabi,4.6,Authentic cuisine,1547-1547-1547,18
1548,Mughalai Magic,Alappuzha,298930,Kashmiri,3.9,Family-friendly,1548-1548-1548,16
1549,Royal Tandoor,Gandhinagar,970661,North Indian,5.0,Cozy atmosphere,1549-1549-1549,10
1550,Tandoori Treats,Gandhinagar,724271,North Indian,5.0,Cozy atmosphere,1550-1550-1550,19
1551,Curry House,Gandhinagar,757440,Kashmiri,4.0,Family-friendly,1551-1551-1551,16
1552,Royal Tandoor,Gandhinagar,102867,South Indian,3.9,Great views,1552-1552-1552,15
1553,Spice Palace,Vapi,187156,North Indian,4.5,Cozy atmosphere,1553-1553-1553,15
1554,Tandoori Treats,Vapi,906998,North Indian,4.1,Cozy atmosphere,1554-1554-1554,11
1555,Paneer Paradise,Vapi,767236,South Indian,3.4,Great views,1555-1555-1555,11
1556,Spice Palace,Vapi,622173,Kashmiri,4.2,Family-friendly,1556-1556-1556,16
1557,Uttar Pradesh Delights,Pollachi,349493,Punjabi,4.8,Authentic cuisine,1557-1557-1557,19
1558,Gujarati Grace,Pollachi,537372,Kashmiri,3.6,Family-friendly,1558-1558-1558,18
1559,Uttar Pradesh Delights,Pollachi,199174,South Indian,4.9,Great views,1559-1559-1559,13
1560,Bengali Bites,Pollachi,534832,North Indian,3.9,Cozy atmosphere,1560-1560-1560,14
1561,Flavors of India,Sonamarg,945640,Kashmiri,3.1,Family-friendly,1561-1561-1561,19
1562,Namaste Kitchen,Sonamarg,744022,Punjabi,3.4,Authentic cuisine,1562-1562-1562,19
1563,Paneer Paradise,Sonamarg,471885,South Indian,3.8,Great views,1563-1563-1563,11
1564,Mughalai Magic,Sonamarg,526582,Punjabi,4.3,Authentic cuisine,1564-1564-1564,14
1565,Dosa Delights,Sakti,729551,Kashmiri,4.1,Family-friendly,1565-1565-1565,14
1566,Gujarati Grace,Sakti,248694,Kashmiri,4.7,Family-friendly,1566-1566-1566,12
1567,Mughalai Magic,Sakti,652806,North Indian,4.1,Cozy atmosphere,1567-1567-1567,11
1568,Biryani Bliss,Sakti,548735,South Indian,4.3,Great views,1568-1568-1568,19
1569,Royal Tandoor,Howrah,675899,South Indian,3.4,Great views,1569-1569-1569,12
1570,Royal Tandoor,Howrah,471689,North Indian,4.6,Cozy atmosphere,1570-1570-1570,10
1571,Biryani Bliss,Howrah,178303,South Indian,3.2,Great views,1571-1571-1571,19
1572,Bengali Bites,Howrah,272691,South Indian,3.6,Great views,1572-1572-1572,14
1573,Royal Tandoor,Haridwar,223271,Kashmiri,3.7,Family-friendly,1573-1573-1573,13
1574,Bengali Bites,Haridwar,864321,North Indian,3.9,Cozy atmosphere,1574-1574-1574,12
1575,Tandoori Treats,Haridwar,197460,South Indian,3.8,Great views,1575-1575-1575,16
1576,Rajasthani Ruchira,Haridwar,688431,South Indian,4.9,Great views,1576-1576-1576,10
1577,Samosa Street,Salem,914283,South Indian,3.5,Great views,1577-1577-1577,19
1578,Tandoori Treats,Salem,358146,Punjabi,3.2,Authentic cuisine,1578-1578-1578,12
1579,Gujarati Grace,Salem,788664,North Indian,4.0,Cozy atmosphere,1579-1579-1579,18
1580,Curry House,Salem,189924,Punjabi,4.1,Authentic cuisine,1580-1580-1580,11
1581,Samosa Street,Begusarai,800719,Kashmiri,4.4,Family-friendly,1581-1581-1581,19
1582,Flavors of India,Begusarai,358526,North Indian,3.7,Cozy atmosphere,1582-1582-1582,14
1583,Uttar Pradesh Delights,Begusarai,518559,North Indian,4.2,Cozy atmosphere,1583-1583-1583,12
1584,Rajasthani Ruchira,Begusarai,954699,Punjabi,4.7,Authentic cuisine,1584-1584-1584,14
1585,Paneer Paradise,Kulem,499235,Punjabi,3.9,Authentic cuisine,1585-1585-1585,10
1586,Spice Palace,Kulem,969272,North Indian,4.8,Cozy atmosphere,1586-1586-1586,15
1587,Samosa Street,Kulem,446061,Kashmiri,3.6,Family-friendly,1587-1587-1587,12
1588,Andhra Aromas,Kulem,393446,Kashmiri,3.9,Family-friendly,1588-1588-1588,12
1589,Mughalai Magic,Pune,862256,South Indian,4.0,Great views,1589-1589-1589,20
1590,Paneer Paradise,Pune,861677,South Indian,4.7,Great views,1590-1590-1590,13
1591,Biryani Bliss,Pune,824498,Punjabi,3.0,Authentic cuisine,1591-1591-1591,15
1592,Rajasthani Ruchira,Pune,706069,South Indian,4.7,Great views,1592-1592-1592,15
1593,Samosa Street,Kadapa,638828,Punjabi,4.3,Authentic cuisine,1593-1593-1593,19
1594,Biryani Bliss,Kadapa,684428,Kashmiri,3.2,Family-friendly,1594-1594-1594,10
1595,Chaat Corner,Kadapa,125943,South Indian,3.4,Great views,1595-1595-1595,10
1596,Tandoori Treats,Kadapa,790599,Kashmiri,4.7,Family-friendly,1596-1596-1596,11
1597,Kashmiri Kitchen,Kendrapara,197244,North Indian,3.9,Cozy atmosphere,1597-1597-1597,11
1598,Punjab Spice,Kendrapara,746488,North Indian,3.3,Cozy atmosphere,1598-1598-1598,17
1599,Gujarati Grace,Kendrapara,132954,Kashmiri,3.2,Family-friendly,1599-1599-1599,13
1600,Dosa Delights,Kendrapara,359300,Kashmiri,3.3,Family-friendly,1600-1600-1600,18
1601,Paneer Paradise,Nagercoil,758668,South Indian,4.5,Great views,1601-1601-1601,20
1602,Namaste Kitchen,Nagercoil,872056,South Indian,3.0,Great views,1602-1602-1602,17
1603,Namaste Kitchen,Nagercoil,762150,North Indian,3.1,Cozy atmosphere,1603-1603-1603,10
1604,Uttar Pradesh Delights,Nagercoil,252737,North Indian,3.1,Cozy atmosphere,1604-1604-1604,11
1605,Samosa Street,Madurai,650020,North Indian,3.8,Cozy atmosphere,1605-1605-1605,20
1606,Andhra Aromas,Madurai,195146,North Indian,3.6,Cozy atmosphere,1606-1606-1606,11
1607,Royal Tandoor,Madurai,960553,South Indian,5.0,Great views,1607-1607-1607,16
1608,Gujarati Grace,Madurai,893604,Punjabi,3.7,Authentic cuisine,1608-1608-1608,12
1609,Taste of India,Patiala,476969,Kashmiri,3.9,Family-friendly,1609-1609-1609,10
1610,Andhra Aromas,Patiala,601359,South Indian,3.4,Great views,1610-1610-1610,11
1611,Andhra Aromas,Patiala,987860,North Indian,4.2,Cozy atmosphere,1611-1611-1611,12
1612,Royal Tandoor,Patiala,460389,Kashmiri,4.7,Family-friendly,1612-1612-1612,17
1613,Namaste Kitchen,Jaunpur,231921,South Indian,4.4,Great views,1613-1613-1613,15
1614,Rajasthani Ruchira,Jaunpur,396484,Kashmiri,3.4,Family-friendly,1614-1614-1614,16
1615,Mughalai Magic,Jaunpur,419003,South Indian,3.1,Great views,1615-1615-1615,10
1616,Royal Tandoor,Jaunpur,290425,South Indian,3.4,Great views,1616-1616-1616,13
1617,Gujarati Grace,Lunglei,897731,Punjabi,4.9,Authentic cuisine,1617-1617-1617,19
1618,Flavors of India,Lunglei,450997,Kashmiri,3.3,Family-friendly,1618-1618-1618,13
1619,Flavors of India,Lunglei,148452,North Indian,4.3,Cozy atmosphere,1619-1619-1619,10
1620,Dosa Delights,Lunglei,567911,North Indian,4.6,Cozy atmosphere,1620-1620-1620,18
1621,Andhra Aromas,Darjeeling,824220,Punjabi,3.0,Authentic cuisine,1621-1621-1621,16
1622,Taste of India,Darjeeling,111559,Punjabi,3.1,Authentic cuisine,1622-1622-1622,17
1623,Uttar Pradesh Delights,Darjeeling,716002,South Indian,4.5,Great views,1623-1623-1623,15
1624,Samosa Street,Darjeeling,668452,Punjabi,4.1,Authentic cuisine,1624-1624-1624,20
1625,Uttar Pradesh Delights,Almora,203170,South Indian,3.2,Great views,1625-1625-1625,15
1626,Namaste Kitchen,Almora,318552,South Indian,4.6,Great views,1626-1626-1626,18
1627,Samosa Street,Almora,719693,South Indian,4.4,Great views,1627-1627-1627,13
1628,Paneer Paradise,Almora,358680,Kashmiri,3.3,Family-friendly,1628-1628-1628,15
1629,Curry House,Raigarh,620273,Punjabi,3.2,Authentic cuisine,1629-1629-1629,17
1630,Paneer Paradise,Raigarh,226428,South Indian,3.1,Great views,1630-1630-1630,20
1631,Flavors of India,Raigarh,438967,Punjabi,3.1,Authentic cuisine,1631-1631-1631,10
1632,Chaat Corner,Raigarh,429948,South Indian,3.3,Great views,1632-1632-1632,20
1633,Tandoori Treats,Sangli,980276,Punjabi,4.3,Authentic cuisine,1633-1633-1633,16
1634,Samosa Street,Sangli,556260,North Indian,4.1,Cozy atmosphere,1634-1634-1634,16
1635,Taste of India,Sangli,269797,Punjabi,3.7,Authentic cuisine,1635-1635-1635,15
1636,Kashmiri Kitchen,Sangli,122439,Punjabi,4.1,Authentic cuisine,1636-1636-1636,15
1637,Mughalai Magic,Hindupur,394007,North Indian,4.1,Cozy atmosphere,1637-1637-1637,14
1638,Andhra Aromas,Hindupur,509920,North Indian,4.3,Cozy atmosphere,1638-1638-1638,19
1639,Tandoori Treats,Hindupur,275156,North Indian,3.5,Cozy atmosphere,1639-1639-1639,15
1640,Andhra Aromas,Hindupur,772397,South Indian,3.9,Great views,1640-1640-1640,10
1641,Bengali Bites,St. Mary''s Road,623679,Punjabi,4.7,Authentic cuisine,1641-1641-1641,14
1642,Tandoori Treats,St. Mary''s Road,701716,North Indian,4.6,Cozy atmosphere,1642-1642-1642,14
1643,Flavors of India,St. Mary''s Road,871150,Punjabi,3.9,Authentic cuisine,1643-1643-1643,15
1644,Chaat Corner,St. Mary''s Road,877383,North Indian,3.3,Cozy atmosphere,1644-1644-1644,17
1645,Royal Tandoor,Sopore,130424,South Indian,4.6,Great views,1645-1645-1645,10
1646,Gujarati Grace,Sopore,397170,Punjabi,4.3,Authentic cuisine,1646-1646-1646,18
1647,Chaat Corner,Sopore,167123,Kashmiri,4.0,Family-friendly,1647-1647-1647,20
1648,Tandoori Treats,Sopore,719030,Kashmiri,3.6,Family-friendly,1648-1648-1648,20
1649,Chaat Corner,Bagalkot,774049,Punjabi,4.5,Authentic cuisine,1649-1649-1649,16
1650,Mughalai Magic,Bagalkot,675712,South Indian,5.0,Great views,1650-1650-1650,10
1651,Namaste Kitchen,Bagalkot,324072,Kashmiri,4.9,Family-friendly,1651-1651-1651,13
1652,Biryani Bliss,Bagalkot,474610,North Indian,5.0,Cozy atmosphere,1652-1652-1652,13
1653,Paneer Paradise,Chandar,497612,Kashmiri,4.2,Family-friendly,1653-1653-1653,13
1654,Biryani Bliss,Chandar,488473,Punjabi,3.0,Authentic cuisine,1654-1654-1654,10
1655,Royal Tandoor,Chandar,464954,Punjabi,4.9,Authentic cuisine,1655-1655-1655,16
1656,Tandoori Treats,Chandar,491861,Punjabi,3.7,Authentic cuisine,1656-1656-1656,14
1657,Royal Tandoor,Gadag,469625,Punjabi,3.2,Authentic cuisine,1657-1657-1657,10
1658,Flavors of India,Gadag,883895,Punjabi,4.5,Authentic cuisine,1658-1658-1658,18
1659,Taste of India,Gadag,189812,North Indian,4.8,Cozy atmosphere,1659-1659-1659,14
1660,Paneer Paradise,Gadag,167492,Kashmiri,3.3,Family-friendly,1660-1660-1660,20
1661,Mughalai Magic,Gokarna,647666,Punjabi,4.8,Authentic cuisine,1661-1661-1661,11
1662,Chaat Corner,Gokarna,832295,Kashmiri,4.0,Family-friendly,1662-1662-1662,10
1663,Spice Palace,Gokarna,804202,North Indian,3.4,Cozy atmosphere,1663-1663-1663,14
1664,Samosa Street,Gokarna,964385,Kashmiri,5.0,Family-friendly,1664-1664-1664,15
1665,Uttar Pradesh Delights,Pushkar,492964,South Indian,3.5,Great views,1665-1665-1665,12
1666,Gujarati Grace,Pushkar,602640,North Indian,3.3,Cozy atmosphere,1666-1666-1666,10
1667,Samosa Street,Pushkar,950483,Kashmiri,4.5,Family-friendly,1667-1667-1667,15
1668,Andhra Aromas,Pushkar,171942,North Indian,3.8,Cozy atmosphere,1668-1668-1668,14
1669,Bengali Bites,Jodhpur,677275,South Indian,3.9,Great views,1669-1669-1669,17
1670,Dosa Delights,Jodhpur,649297,North Indian,4.1,Cozy atmosphere,1670-1670-1670,14
1671,Punjab Spice,Jodhpur,764831,North Indian,3.3,Cozy atmosphere,1671-1671-1671,13
1672,Kashmiri Kitchen,Jodhpur,225586,Punjabi,5.0,Authentic cuisine,1672-1672-1672,18
1673,Tandoori Treats,Hajipur,787926,Kashmiri,3.3,Family-friendly,1673-1673-1673,16
1674,Taste of India,Hajipur,317947,Punjabi,4.8,Authentic cuisine,1674-1674-1674,11
1675,Biryani Bliss,Hajipur,366338,North Indian,4.9,Cozy atmosphere,1675-1675-1675,11
1676,Flavors of India,Hajipur,183904,North Indian,4.3,Cozy atmosphere,1676-1676-1676,17
1677,Samosa Street,Kohima,768195,Punjabi,3.5,Authentic cuisine,1677-1677-1677,20
1678,Taste of India,Kohima,394064,South Indian,4.0,Great views,1678-1678-1678,14
1679,Taste of India,Kohima,911959,Punjabi,4.3,Authentic cuisine,1679-1679-1679,14
1680,Kashmiri Kitchen,Kohima,960332,Kashmiri,4.8,Family-friendly,1680-1680-1680,13
1681,Spice Palace,Kharagpur,458528,North Indian,3.0,Cozy atmosphere,1681-1681-1681,18
1682,Namaste Kitchen,Kharagpur,445269,Kashmiri,4.9,Family-friendly,1682-1682-1682,17
1683,Tandoori Treats,Kharagpur,471324,Punjabi,3.1,Authentic cuisine,1683-1683-1683,11
1684,Taste of India,Kharagpur,511250,South Indian,5.0,Great views,1684-1684-1684,15
1685,Andhra Aromas,Una,490466,North Indian,4.7,Cozy atmosphere,1685-1685-1685,10
1686,Dosa Delights,Una,167828,South Indian,3.7,Great views,1686-1686-1686,10
1687,Spice Palace,Una,298255,South Indian,3.9,Great views,1687-1687-1687,14
1688,Bengali Bites,Una,891731,South Indian,4.3,Great views,1688-1688-1688,14
1689,Uttar Pradesh Delights,Havelock Island,723416,Kashmiri,3.4,Family-friendly,1689-1689-1689,18
1690,Samosa Street,Havelock Island,439883,North Indian,3.7,Cozy atmosphere,1690-1690-1690,13
1691,Kashmiri Kitchen,Havelock Island,542788,Punjabi,4.5,Authentic cuisine,1691-1691-1691,17
1692,Biryani Bliss,Havelock Island,409495,North Indian,4.7,Cozy atmosphere,1692-1692-1692,16
1693,Flavors of India,Bilimora,303728,North Indian,3.7,Cozy atmosphere,1693-1693-1693,13
1694,Tandoori Treats,Bilimora,811924,South Indian,4.2,Great views,1694-1694-1694,10
1695,Punjab Spice,Bilimora,652908,North Indian,4.5,Cozy atmosphere,1695-1695-1695,14
1696,Dosa Delights,Bilimora,246128,Kashmiri,3.3,Family-friendly,1696-1696-1696,11
1697,Spice Palace,Udupi,556508,Punjabi,4.8,Authentic cuisine,1697-1697-1697,18
1698,Samosa Street,Udupi,752034,Punjabi,4.7,Authentic cuisine,1698-1698-1698,19
1699,Spice Palace,Udupi,873536,South Indian,3.7,Great views,1699-1699-1699,13
1700,Royal Tandoor,Udupi,659603,South Indian,3.7,Great views,1700-1700-1700,16
1701,Royal Tandoor,Fatehabad,633317,North Indian,3.6,Cozy atmosphere,1701-1701-1701,11
1702,Royal Tandoor,Fatehabad,488109,Kashmiri,3.2,Family-friendly,1702-1702-1702,15
1703,Spice Palace,Fatehabad,299151,Kashmiri,3.8,Family-friendly,1703-1703-1703,10
1704,Kashmiri Kitchen,Fatehabad,347778,South Indian,3.8,Great views,1704-1704-1704,16
1705,Taste of India,Hospet,345565,South Indian,4.3,Great views,1705-1705-1705,16
1706,Spice Palace,Hospet,293882,Punjabi,3.8,Authentic cuisine,1706-1706-1706,13
1707,Taste of India,Hospet,807542,South Indian,4.2,Great views,1707-1707-1707,10
1708,Royal Tandoor,Hospet,231346,South Indian,3.6,Great views,1708-1708-1708,17
1709,Namaste Kitchen,Lumding,729923,South Indian,3.2,Great views,1709-1709-1709,15
1710,Taste of India,Lumding,607262,Kashmiri,4.6,Family-friendly,1710-1710-1710,14
1711,Royal Tandoor,Lumding,443579,South Indian,3.9,Great views,1711-1711-1711,20
1712,Namaste Kitchen,Lumding,766114,Kashmiri,3.8,Family-friendly,1712-1712-1712,19
1713,Rajasthani Ruchira,Barpeta,816859,South Indian,3.7,Great views,1713-1713-1713,20
1714,Mughalai Magic,Barpeta,893538,Punjabi,4.8,Authentic cuisine,1714-1714-1714,10
1715,Rajasthani Ruchira,Barpeta,662217,Kashmiri,3.3,Family-friendly,1715-1715-1715,10
1716,Andhra Aromas,Barpeta,414798,South Indian,4.0,Great views,1716-1716-1716,12
1717,Paneer Paradise,Ichalkaranji,707070,North Indian,3.3,Cozy atmosphere,1717-1717-1717,20
1718,Royal Tandoor,Ichalkaranji,138112,South Indian,4.8,Great views,1718-1718-1718,12
1719,Rajasthani Ruchira,Ichalkaranji,687701,Punjabi,4.1,Authentic cuisine,1719-1719-1719,10
1720,Rajasthani Ruchira,Ichalkaranji,299164,North Indian,4.7,Cozy atmosphere,1720-1720-1720,20
1721,Rajasthani Ruchira,Giridih,152736,South Indian,4.3,Great views,1721-1721-1721,11
1722,Gujarati Grace,Giridih,933581,Kashmiri,4.6,Family-friendly,1722-1722-1722,14
1723,Uttar Pradesh Delights,Giridih,969181,South Indian,4.9,Great views,1723-1723-1723,11
1724,Mughalai Magic,Giridih,851918,Kashmiri,3.2,Family-friendly,1724-1724-1724,11
1725,Curry House,Hassan,723614,North Indian,4.1,Cozy atmosphere,1725-1725-1725,13
1726,Royal Tandoor,Hassan,585162,Kashmiri,3.1,Family-friendly,1726-1726-1726,12
1727,Dosa Delights,Hassan,836851,Kashmiri,3.1,Family-friendly,1727-1727-1727,12
1728,Curry House,Hassan,699616,Kashmiri,3.8,Family-friendly,1728-1728-1728,14
1729,Uttar Pradesh Delights,Mapusa,195935,Kashmiri,4.9,Family-friendly,1729-1729-1729,17
1730,Tandoori Treats,Mapusa,484992,Kashmiri,4.9,Family-friendly,1730-1730-1730,18
1731,Taste of India,Mapusa,279141,Punjabi,3.2,Authentic cuisine,1731-1731-1731,18
1732,Kashmiri Kitchen,Mapusa,320000,North Indian,3.2,Cozy atmosphere,1732-1732-1732,12
1733,Dosa Delights,Hoshiarpur,711945,Punjabi,3.5,Authentic cuisine,1733-1733-1733,11
1734,Gujarati Grace,Hoshiarpur,246710,Punjabi,4.6,Authentic cuisine,1734-1734-1734,18
1735,Samosa Street,Hoshiarpur,874226,North Indian,3.0,Cozy atmosphere,1735-1735-1735,14
1736,Chaat Corner,Hoshiarpur,122448,North Indian,4.5,Cozy atmosphere,1736-1736-1736,18
1737,Uttar Pradesh Delights,Sirohi Road,613761,Punjabi,4.1,Authentic cuisine,1737-1737-1737,13
1738,Bengali Bites,Sirohi Road,648257,South Indian,4.1,Great views,1738-1738-1738,19
1739,Dosa Delights,Sirohi Road,260738,Kashmiri,3.9,Family-friendly,1739-1739-1739,12
1740,Flavors of India,Sirohi Road,923783,Punjabi,3.1,Authentic cuisine,1740-1740-1740,20
1741,Namaste Kitchen,Pathankot,629793,South Indian,4.0,Great views,1741-1741-1741,13
1742,Flavors of India,Pathankot,239295,North Indian,3.7,Cozy atmosphere,1742-1742-1742,18
1743,Andhra Aromas,Pathankot,415014,Kashmiri,3.4,Family-friendly,1743-1743-1743,12
1744,Samosa Street,Pathankot,508611,Punjabi,4.2,Authentic cuisine,1744-1744-1744,13
1745,Mughalai Magic,Tonk,394940,Kashmiri,4.2,Family-friendly,1745-1745-1745,14
1746,Gujarati Grace,Tonk,745694,North Indian,3.6,Cozy atmosphere,1746-1746-1746,18
1747,Dosa Delights,Tonk,266454,Kashmiri,3.7,Family-friendly,1747-1747-1747,16
1748,Uttar Pradesh Delights,Tonk,374301,Kashmiri,4.4,Family-friendly,1748-1748-1748,13
1749,Kashmiri Kitchen,Jhansi,215824,South Indian,4.9,Great views,1749-1749-1749,11
1750,Flavors of India,Jhansi,170182,Kashmiri,4.3,Family-friendly,1750-1750-1750,18
1751,Chaat Corner,Jhansi,994070,Punjabi,4.0,Authentic cuisine,1751-1751-1751,13
1752,Paneer Paradise,Jhansi,381458,South Indian,4.7,Great views,1752-1752-1752,19
1753,Kashmiri Kitchen,Karimnagar,468436,South Indian,3.1,Great views,1753-1753-1753,12
1754,Mughalai Magic,Karimnagar,223403,North Indian,4.4,Cozy atmosphere,1754-1754-1754,20
1755,Flavors of India,Karimnagar,513177,South Indian,3.6,Great views,1755-1755-1755,19
1756,Rajasthani Ruchira,Karimnagar,765756,South Indian,4.2,Great views,1756-1756-1756,11
1757,Andhra Aromas,Chandrapur,940107,Punjabi,4.6,Authentic cuisine,1757-1757-1757,20
1758,Spice Palace,Chandrapur,255302,Punjabi,3.9,Authentic cuisine,1758-1758-1758,20
1759,Paneer Paradise,Chandrapur,197174,Kashmiri,4.7,Family-friendly,1759-1759-1759,13
1760,Andhra Aromas,Chandrapur,773113,North Indian,3.4,Cozy atmosphere,1760-1760-1760,14
1761,Kashmiri Kitchen,Sawai Madhopur,652551,South Indian,5.0,Great views,1761-1761-1761,14
1762,Punjab Spice,Sawai Madhopur,777113,Kashmiri,3.6,Family-friendly,1762-1762-1762,17
1763,Kashmiri Kitchen,Sawai Madhopur,592343,Kashmiri,4.0,Family-friendly,1763-1763-1763,11
1764,Rajasthani Ruchira,Sawai Madhopur,866537,North Indian,3.4,Cozy atmosphere,1764-1764-1764,16
1765,Royal Tandoor,Junagarh,821946,South Indian,3.3,Great views,1765-1765-1765,11
1766,Taste of India,Junagarh,266740,South Indian,4.5,Great views,1766-1766-1766,10
1767,Biryani Bliss,Junagarh,369043,Punjabi,3.6,Authentic cuisine,1767-1767-1767,11
1768,Taste of India,Junagarh,786802,North Indian,4.6,Cozy atmosphere,1768-1768-1768,13
1769,Rajasthani Ruchira,Peddapalli,308098,Punjabi,4.0,Authentic cuisine,1769-1769-1769,10
1770,Tandoori Treats,Peddapalli,331582,Punjabi,4.6,Authentic cuisine,1770-1770-1770,16
1771,Biryani Bliss,Peddapalli,717500,Kashmiri,3.7,Family-friendly,1771-1771-1771,16
1772,Chaat Corner,Peddapalli,628029,Punjabi,3.8,Authentic cuisine,1772-1772-1772,10
1773,Bengali Bites,Kakching,456069,Punjabi,3.6,Authentic cuisine,1773-1773-1773,17
1774,Kashmiri Kitchen,Kakching,480078,Kashmiri,4.4,Family-friendly,1774-1774-1774,18
1775,Bengali Bites,Kakching,507774,Kashmiri,3.8,Family-friendly,1775-1775-1775,20
1776,Chaat Corner,Kakching,829495,Punjabi,4.7,Authentic cuisine,1776-1776-1776,19
1777,Samosa Street,Thekkady,892896,Kashmiri,3.3,Family-friendly,1777-1777-1777,20
1778,Punjab Spice,Thekkady,257818,North Indian,4.6,Cozy atmosphere,1778-1778-1778,13
1779,Gujarati Grace,Thekkady,448696,Punjabi,3.0,Authentic cuisine,1779-1779-1779,19
1780,Curry House,Thekkady,361833,Punjabi,3.6,Authentic cuisine,1780-1780-1780,20
1781,Tandoori Treats,Ambikapur,915471,Punjabi,4.1,Authentic cuisine,1781-1781-1781,13
1782,Andhra Aromas,Ambikapur,279212,Punjabi,3.2,Authentic cuisine,1782-1782-1782,18
1783,Paneer Paradise,Ambikapur,111540,South Indian,3.3,Great views,1783-1783-1783,14
1784,Tandoori Treats,Ambikapur,964381,Kashmiri,3.7,Family-friendly,1784-1784-1784,11
1785,Mughalai Magic,Kottayam,856716,North Indian,5.0,Cozy atmosphere,1785-1785-1785,17
1786,Spice Palace,Kottayam,333944,South Indian,4.6,Great views,1786-1786-1786,12
1787,Andhra Aromas,Kottayam,477991,North Indian,4.6,Cozy atmosphere,1787-1787-1787,11
1788,Andhra Aromas,Kottayam,673283,North Indian,4.2,Cozy atmosphere,1788-1788-1788,15
1789,Chaat Corner,Sancoale,153782,South Indian,3.9,Great views,1789-1789-1789,17
